pid,tid,picid,picgender,stroopWord,congruency,response,correctAns,sbjResp,sbjRT,sbjACC
47.0,142.0,76.0,female,Male,incongruent,nogo,None,None,,1.0
47.0,143.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
47.0,144.0,99.0,female,Male,incongruent,nogo,None,None,,1.0
47.0,145.0,93.0,female,Male,incongruent,nogo,None,None,,1.0
47.0,146.0,51.0,female,Female,congruent,nogo,None,None,,1.0
47.0,147.0,59.0,female,Female,congruent,nogo,None,None,,1.0
47.0,148.0,20.0,male,Male,congruent,go,g,g,566.6607300772739,1.0
47.0,149.0,36.0,male,Female,incongruent,go,g,g,449.4936292358034,1.0
47.0,150.0,81.0,female,Male,incongruent,nogo,None,None,,1.0
47.0,151.0,95.0,female,Female,congruent,nogo,None,None,,1.0
47.0,152.0,19.0,male,Male,congruent,go,g,g,433.20403647521744,1.0
47.0,153.0,94.0,female,Female,congruent,nogo,None,None,,1.0
47.0,154.0,9.0,male,Male,congruent,go,g,g,449.5706036286721,1.0
47.0,155.0,97.0,female,Female,congruent,nogo,None,g,699.7745103071793,0.0
47.0,156.0,17.0,male,Male,congruent,go,g,g,483.0825376811845,1.0
47.0,157.0,23.0,male,Male,congruent,go,g,g,535.6723486838746,1.0
47.0,158.0,12.0,male,Male,congruent,go,g,g,502.3336824851867,1.0
47.0,159.0,49.0,male,Female,incongruent,go,g,g,432.8873849517549,1.0
48.0,0.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,1.0,82.0,female,Male,incongruent,go,g,g,400.9325036677183,1.0
48.0,2.0,60.0,female,Male,incongruent,go,g,g,590.0361687818076,1.0
48.0,3.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,4.0,67.0,female,Male,incongruent,go,g,g,545.4584970648284,1.0
48.0,5.0,58.0,female,Female,congruent,go,g,g,589.5263284692192,1.0
48.0,6.0,78.0,female,Female,congruent,go,g,g,563.3750522974879,1.0
48.0,7.0,31.0,male,Male,congruent,nogo,None,None,,1.0
48.0,8.0,35.0,male,Male,congruent,nogo,None,None,,1.0
48.0,9.0,44.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,10.0,73.0,female,Female,congruent,go,g,g,458.7687401799485,1.0
48.0,11.0,93.0,female,Female,congruent,go,g,None,,0.0
48.0,12.0,7.0,male,Female,incongruent,nogo,None,g,734.7490130705409,0.0
48.0,13.0,18.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,14.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,15.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,16.0,72.0,female,Female,congruent,go,g,g,500.9279154037358,1.0
48.0,17.0,10.0,male,Male,congruent,nogo,None,None,,1.0
48.0,18.0,29.0,male,Male,congruent,nogo,None,None,,1.0
48.0,19.0,75.0,female,Female,congruent,go,g,g,682.1080764857471,1.0
48.0,20.0,65.0,female,Female,congruent,go,g,g,734.7837268898729,1.0
48.0,21.0,41.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,22.0,61.0,female,Male,incongruent,go,g,g,619.4300172501244,1.0
48.0,23.0,12.0,male,Male,congruent,nogo,None,None,,1.0
48.0,24.0,33.0,male,Male,congruent,nogo,None,None,,1.0
48.0,25.0,83.0,female,Male,incongruent,go,g,g,607.3994159669382,1.0
48.0,26.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,27.0,59.0,female,Female,congruent,go,g,g,491.2946804543026,1.0
48.0,28.0,3.0,male,Male,congruent,nogo,None,None,,1.0
48.0,29.0,0.0,male,Male,congruent,nogo,None,None,,1.0
48.0,30.0,53.0,female,Female,congruent,go,g,g,508.8269688276341,1.0
48.0,31.0,98.0,female,Female,congruent,go,g,g,625.1523634709883,1.0
48.0,32.0,13.0,male,Male,congruent,nogo,None,None,,1.0
48.0,33.0,46.0,male,Male,congruent,nogo,None,None,,1.0
48.0,34.0,95.0,female,Male,incongruent,go,g,g,473.2256862916984,1.0
48.0,35.0,71.0,female,Male,incongruent,go,g,g,685.8683374375687,1.0
48.0,36.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,37.0,24.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,38.0,68.0,female,Male,incongruent,go,g,g,515.0793799330131,1.0
48.0,39.0,89.0,female,Female,congruent,go,g,g,688.9578670889023,1.0
48.0,40.0,49.0,male,Male,congruent,nogo,None,None,,1.0
48.0,41.0,74.0,female,Female,congruent,go,g,g,681.9502040889347,1.0
48.0,42.0,77.0,female,Female,congruent,go,g,g,483.0415461037774,1.0
48.0,43.0,54.0,female,Female,congruent,go,g,g,490.9188656602055,1.0
48.0,44.0,94.0,female,Female,congruent,go,g,g,450.0936065596761,1.0
48.0,45.0,28.0,male,Male,congruent,nogo,None,None,,1.0
48.0,46.0,56.0,female,Male,incongruent,go,g,g,584.7020135843195,1.0
48.0,47.0,15.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,48.0,91.0,female,Female,congruent,go,g,g,434.6836907279794,1.0
48.0,49.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,50.0,85.0,female,Female,congruent,go,g,g,435.0326400453923,1.0
48.0,51.0,63.0,female,Female,congruent,go,g,g,482.9745333408937,1.0
48.0,52.0,70.0,female,Female,congruent,go,g,g,643.4987663014908,1.0
48.0,53.0,52.0,female,Male,incongruent,go,g,g,512.1546654481789,1.0
48.0,54.0,64.0,female,Male,incongruent,go,g,g,468.6899488660856,1.0
48.0,55.0,51.0,female,Male,incongruent,go,g,g,568.3985942960135,1.0
48.0,56.0,87.0,female,Male,incongruent,go,g,g,768.6052471617586,1.0
48.0,57.0,30.0,male,Male,congruent,nogo,None,None,,1.0
48.0,58.0,17.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,59.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,60.0,97.0,female,Male,incongruent,go,g,g,491.764071623038,1.0
48.0,61.0,79.0,female,Male,incongruent,go,g,g,494.8424324829829,1.0
48.0,62.0,40.0,male,Male,congruent,nogo,None,None,,1.0
48.0,63.0,76.0,female,Male,incongruent,go,g,g,537.1981180869625,1.0
48.0,64.0,38.0,male,Male,congruent,nogo,None,None,,1.0
48.0,65.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,66.0,81.0,female,Male,incongruent,go,g,g,602.7390106683015,1.0
48.0,67.0,27.0,male,Male,congruent,nogo,None,None,,1.0
48.0,68.0,45.0,male,Male,congruent,nogo,None,None,,1.0
48.0,69.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,70.0,84.0,female,Male,incongruent,go,g,g,566.0060577138211,1.0
48.0,71.0,99.0,female,Male,incongruent,go,g,g,500.9324432903668,1.0
48.0,72.0,48.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,73.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,74.0,62.0,female,Female,congruent,go,g,g,468.0765708326362,1.0
48.0,75.0,57.0,female,Male,incongruent,go,g,g,559.6606739491108,1.0
48.0,76.0,39.0,male,Male,congruent,nogo,None,None,,1.0
48.0,77.0,4.0,male,Male,congruent,nogo,None,None,,1.0
48.0,78.0,19.0,male,Male,congruent,nogo,None,None,,1.0
48.0,79.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,80.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,81.0,82.0,female,Male,incongruent,go,g,g,450.3399237291888,1.0
48.0,82.0,60.0,female,Male,incongruent,go,g,g,502.68503822007915,1.0
48.0,83.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,84.0,67.0,female,Male,incongruent,go,g,g,483.6262475146214,1.0
48.0,85.0,58.0,female,Female,congruent,go,g,g,483.2202467878233,1.0
48.0,86.0,78.0,female,Female,congruent,go,g,g,486.1519040350686,1.0
48.0,87.0,31.0,male,Male,congruent,nogo,None,None,,1.0
48.0,88.0,35.0,male,Male,congruent,nogo,None,None,,1.0
48.0,89.0,44.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,90.0,73.0,female,Female,congruent,go,g,g,452.6331486122217,1.0
48.0,91.0,93.0,female,Female,congruent,go,g,None,,0.0
48.0,92.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,93.0,18.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,94.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,95.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,96.0,72.0,female,Female,congruent,go,g,g,486.0091246009688,1.0
48.0,97.0,10.0,male,Male,congruent,nogo,None,None,,1.0
48.0,98.0,29.0,male,Male,congruent,nogo,None,None,,1.0
48.0,99.0,75.0,female,Female,congruent,go,g,g,466.5805562835885,1.0
48.0,100.0,65.0,female,Female,congruent,go,g,g,636.2647088462836,1.0
48.0,101.0,41.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,102.0,61.0,female,Male,incongruent,go,g,g,650.5012976922444,1.0
48.0,103.0,12.0,male,Male,congruent,nogo,None,None,,1.0
48.0,104.0,33.0,male,Male,congruent,nogo,None,None,,1.0
48.0,105.0,83.0,female,Male,incongruent,go,g,g,636.0199009795906,1.0
48.0,106.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,107.0,59.0,female,Female,congruent,go,g,g,486.1304720325279,1.0
48.0,108.0,3.0,male,Male,congruent,nogo,None,None,,1.0
48.0,109.0,0.0,male,Male,congruent,nogo,None,None,,1.0
48.0,110.0,53.0,female,Female,congruent,go,g,g,449.8213294937159,1.0
48.0,111.0,98.0,female,Female,congruent,go,g,g,586.0184218690847,1.0
48.0,112.0,13.0,male,Male,congruent,nogo,None,None,,1.0
48.0,113.0,46.0,male,Male,congruent,nogo,None,None,,1.0
48.0,114.0,95.0,female,Male,incongruent,go,g,g,602.7854969943292,1.0
48.0,115.0,71.0,female,Male,incongruent,go,g,g,569.4016726629343,1.0
48.0,116.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,117.0,24.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,118.0,68.0,female,Male,incongruent,go,g,g,567.0827897411073,1.0
48.0,119.0,89.0,female,Female,congruent,go,g,g,549.8931116308086,1.0
48.0,120.0,49.0,male,Male,congruent,nogo,None,None,,1.0
48.0,121.0,74.0,female,Female,congruent,go,g,g,464.9746649447479,1.0
48.0,122.0,77.0,female,Female,congruent,go,g,g,483.7107681087218,1.0
48.0,123.0,54.0,female,Female,congruent,go,g,g,635.7162305503152,1.0
48.0,124.0,94.0,female,Female,congruent,go,g,g,435.2662791206967,1.0
48.0,125.0,28.0,male,Male,congruent,nogo,None,None,,1.0
48.0,126.0,56.0,female,Male,incongruent,go,g,g,636.0872156001278,1.0
48.0,127.0,15.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,128.0,91.0,female,Female,congruent,go,g,g,485.9722977707861,1.0
48.0,129.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,130.0,85.0,female,Female,congruent,go,g,g,485.9822591315606,1.0
48.0,131.0,63.0,female,Female,congruent,go,g,g,769.5008636219427,1.0
48.0,132.0,70.0,female,Female,congruent,go,g,g,702.6716356776888,1.0
48.0,133.0,52.0,female,Male,incongruent,go,g,g,616.5234143190901,1.0
48.0,134.0,64.0,female,Male,incongruent,go,g,g,519.3558202372515,1.0
48.0,135.0,51.0,female,Male,incongruent,go,g,g,535.9967181793763,1.0
48.0,136.0,87.0,female,Male,incongruent,go,g,g,702.7368372728233,1.0
48.0,137.0,30.0,male,Male,congruent,nogo,None,None,,1.0
48.0,138.0,17.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,139.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,140.0,97.0,female,Male,incongruent,go,g,g,433.58522483322304,1.0
48.0,141.0,79.0,female,Male,incongruent,go,g,g,452.3853221544414,1.0
48.0,142.0,40.0,male,Male,congruent,nogo,None,None,,1.0
48.0,143.0,76.0,female,Male,incongruent,go,g,g,485.9837684271042,1.0
48.0,144.0,38.0,male,Male,congruent,nogo,None,None,,1.0
48.0,145.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,146.0,81.0,female,Male,incongruent,go,g,g,483.4931275690906,1.0
48.0,147.0,27.0,male,Male,congruent,nogo,None,None,,1.0
48.0,148.0,45.0,male,Male,congruent,nogo,None,None,,1.0
48.0,149.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,150.0,84.0,female,Male,incongruent,go,g,g,483.4590174723417,1.0
48.0,151.0,99.0,female,Male,incongruent,go,g,g,485.8850604432519,1.0
48.0,152.0,48.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,153.0,37.0,male,Female,incongruent,nogo,None,None,,1.0
48.0,154.0,62.0,female,Female,congruent,go,g,g,452.4577683841926,1.0
48.0,155.0,57.0,female,Male,incongruent,go,g,g,400.1920428709127,1.0
48.0,156.0,39.0,male,Male,congruent,nogo,None,None,,1.0
48.0,157.0,4.0,male,Male,congruent,nogo,None,None,,1.0
48.0,158.0,19.0,male,Male,congruent,nogo,None,None,,1.0
48.0,159.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
49.0,0.0,35.0,male,Female,incongruent,go,g,None,,0.0
49.0,1.0,48.0,male,Male,congruent,go,g,g,0.06188105908222498,1.0
49.0,2.0,70.0,female,Female,congruent,nogo,None,None,,1.0
49.0,3.0,44.0,male,Male,congruent,go,g,g,451.8382749083685,1.0
49.0,4.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,5.0,57.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,6.0,82.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,7.0,96.0,female,Male,incongruent,nogo,None,g,399.0425642041373,0.0
49.0,8.0,89.0,female,Female,congruent,nogo,None,None,,1.0
49.0,9.0,76.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,10.0,14.0,male,Female,incongruent,go,g,g,599.8179187663482,1.0
49.0,11.0,10.0,male,Male,congruent,go,g,g,467.1416113269515,1.0
49.0,12.0,5.0,male,Male,congruent,go,g,g,626.3350083463592,1.0
49.0,13.0,64.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,14.0,87.0,female,Female,congruent,nogo,None,None,,1.0
49.0,15.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,16.0,13.0,male,Male,congruent,go,g,g,471.6815679203137,1.0
49.0,17.0,75.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,18.0,46.0,male,Female,incongruent,go,g,g,539.1575784524321,1.0
49.0,19.0,50.0,female,Female,congruent,nogo,None,None,,1.0
49.0,20.0,86.0,female,Female,congruent,nogo,None,None,,1.0
49.0,21.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,22.0,8.0,male,Female,incongruent,go,g,g,453.9706055875286,1.0
49.0,23.0,77.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,24.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,25.0,12.0,male,Female,incongruent,go,g,g,452.3933932796354,1.0
49.0,26.0,17.0,male,Female,incongruent,go,g,g,865.7691196640371,1.0
49.0,27.0,60.0,female,Female,congruent,nogo,None,None,,1.0
49.0,28.0,32.0,male,Male,congruent,go,g,g,431.8636733150925,1.0
49.0,29.0,69.0,female,Female,congruent,nogo,None,None,,1.0
49.0,30.0,83.0,female,Female,congruent,nogo,None,None,,1.0
49.0,31.0,2.0,male,Male,congruent,go,g,g,389.006362274813,1.0
49.0,32.0,42.0,male,Female,incongruent,go,g,g,671.0415064953851,1.0
49.0,33.0,62.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,34.0,79.0,female,Female,congruent,nogo,None,None,,1.0
49.0,35.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,36.0,56.0,female,Male,incongruent,nogo,None,g,668.4575950202998,0.0
49.0,37.0,90.0,female,Female,congruent,nogo,None,None,,1.0
49.0,38.0,31.0,male,Male,congruent,go,g,g,436.4510217492352,1.0
49.0,39.0,25.0,male,Female,incongruent,go,g,g,603.4302632178878,1.0
49.0,40.0,54.0,female,Female,congruent,nogo,None,None,,1.0
49.0,41.0,97.0,female,Female,congruent,nogo,None,None,,1.0
49.0,42.0,41.0,male,Male,congruent,go,g,g,618.5841795158922,1.0
49.0,43.0,71.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,44.0,34.0,male,Female,incongruent,go,g,g,521.4924986576079,1.0
49.0,45.0,18.0,male,Female,incongruent,go,g,g,513.0754674246418,1.0
49.0,46.0,0.0,male,Female,incongruent,go,g,g,434.3395193282049,1.0
49.0,47.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,48.0,66.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,49.0,95.0,female,Female,congruent,nogo,None,None,,1.0
49.0,50.0,30.0,male,Male,congruent,go,g,g,413.67939635529183,1.0
49.0,51.0,55.0,female,Female,congruent,nogo,None,None,,1.0
49.0,52.0,22.0,male,Male,congruent,go,g,g,477.8965391014936,1.0
49.0,53.0,28.0,male,Female,incongruent,go,g,g,800.8607202282292,1.0
49.0,54.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,55.0,37.0,male,Male,congruent,go,g,g,444.7696470087976,1.0
49.0,56.0,53.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,57.0,27.0,male,Male,congruent,go,g,g,605.6495292359614,1.0
49.0,58.0,3.0,male,Female,incongruent,go,g,g,709.2248356129858,1.0
49.0,59.0,33.0,male,Male,congruent,go,g,g,477.0018295675982,1.0
49.0,60.0,7.0,male,Male,congruent,go,g,g,391.5196387824835,1.0
49.0,61.0,43.0,male,Female,incongruent,go,g,g,396.4363151899306,1.0
49.0,62.0,93.0,female,Female,congruent,nogo,None,None,,1.0
49.0,63.0,52.0,female,Female,congruent,nogo,None,None,,1.0
49.0,64.0,38.0,male,Female,incongruent,go,g,g,507.5771090851049,1.0
49.0,65.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,66.0,36.0,male,Male,congruent,go,g,g,400.8857141379849,1.0
49.0,67.0,67.0,female,Female,congruent,nogo,None,None,,1.0
49.0,68.0,80.0,female,Female,congruent,nogo,None,None,,1.0
49.0,69.0,11.0,male,Female,incongruent,go,g,g,442.2165251380648,1.0
49.0,70.0,6.0,male,Male,congruent,go,g,g,521.7717180639738,1.0
49.0,71.0,16.0,male,Female,incongruent,go,g,g,654.7864092353848,1.0
49.0,72.0,39.0,male,Male,congruent,go,g,g,508.21493675903184,1.0
49.0,73.0,74.0,female,Female,congruent,nogo,None,None,,1.0
49.0,74.0,4.0,male,Female,incongruent,go,g,g,535.1383283123141,1.0
49.0,75.0,45.0,male,Female,incongruent,go,g,g,529.6242733165855,1.0
49.0,76.0,29.0,male,Male,congruent,go,g,g,486.4041279797675,1.0
49.0,77.0,15.0,male,Male,congruent,go,g,g,585.3003208394512,1.0
49.0,78.0,51.0,female,Female,congruent,nogo,None,None,,1.0
49.0,79.0,40.0,male,Female,incongruent,go,g,g,485.0521023399778,1.0
49.0,80.0,35.0,male,Female,incongruent,go,g,g,469.5435019311845,1.0
49.0,81.0,48.0,male,Male,congruent,go,g,g,584.0056483793887,1.0
49.0,82.0,70.0,female,Female,congruent,nogo,None,None,,1.0
49.0,83.0,44.0,male,Male,congruent,go,g,g,517.1227904284024,1.0
49.0,84.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,85.0,57.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,86.0,82.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,87.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,88.0,89.0,female,Female,congruent,nogo,None,None,,1.0
49.0,89.0,76.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,90.0,14.0,male,Female,incongruent,go,g,g,549.0476807171945,1.0
49.0,91.0,10.0,male,Male,congruent,go,g,g,433.7388202766306,1.0
49.0,92.0,5.0,male,Male,congruent,go,g,g,452.9165146086598,1.0
49.0,93.0,64.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,94.0,87.0,female,Female,congruent,nogo,None,None,,1.0
49.0,95.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,96.0,13.0,male,Male,congruent,go,g,g,402.6696997461841,1.0
49.0,97.0,75.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,98.0,46.0,male,Female,incongruent,go,g,g,483.4652305435157,1.0
49.0,99.0,50.0,female,Female,congruent,nogo,None,None,,1.0
49.0,100.0,86.0,female,Female,congruent,nogo,None,None,,1.0
49.0,101.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,102.0,8.0,male,Female,incongruent,go,g,g,650.1184644876048,1.0
49.0,103.0,77.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,104.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,105.0,12.0,male,Female,incongruent,go,g,g,450.0274238744169,1.0
49.0,106.0,17.0,male,Female,incongruent,go,g,g,552.7508846716955,1.0
49.0,107.0,60.0,female,Female,congruent,nogo,None,None,,1.0
49.0,108.0,32.0,male,Male,congruent,go,g,g,567.1507576553267,1.0
49.0,109.0,69.0,female,Female,congruent,nogo,None,None,,1.0
49.0,110.0,83.0,female,Female,congruent,nogo,None,None,,1.0
49.0,111.0,2.0,male,Male,congruent,go,g,g,400.2732426015427,1.0
49.0,112.0,42.0,male,Female,incongruent,go,g,g,566.3710563239874,1.0
49.0,113.0,62.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,114.0,79.0,female,Female,congruent,nogo,None,None,,1.0
49.0,115.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,116.0,56.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,117.0,90.0,female,Female,congruent,nogo,None,None,,1.0
49.0,118.0,31.0,male,Male,congruent,go,g,g,400.54129322379606,1.0
49.0,119.0,25.0,male,Female,incongruent,go,g,g,683.3030116176815,1.0
49.0,120.0,54.0,female,Female,congruent,nogo,None,None,,1.0
49.0,121.0,97.0,female,Female,congruent,nogo,None,None,,1.0
49.0,122.0,41.0,male,Male,congruent,go,g,g,500.42516813846294,1.0
49.0,123.0,71.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,124.0,34.0,male,Female,incongruent,go,g,g,433.0050014978042,1.0
49.0,125.0,18.0,male,Female,incongruent,go,g,g,552.893362029863,1.0
49.0,126.0,0.0,male,Female,incongruent,go,g,g,601.8693512814934,1.0
49.0,127.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,128.0,66.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,129.0,95.0,female,Female,congruent,nogo,None,None,,1.0
49.0,130.0,30.0,male,Male,congruent,go,g,g,533.2991025425144,1.0
49.0,131.0,55.0,female,Female,congruent,nogo,None,None,,1.0
49.0,132.0,22.0,male,Male,congruent,go,g,g,967.2329236200312,1.0
49.0,133.0,28.0,male,Female,incongruent,go,g,g,549.6209106058814,1.0
49.0,134.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,135.0,37.0,male,Male,congruent,go,g,g,469.2959777021315,1.0
49.0,136.0,53.0,female,Male,incongruent,nogo,None,g,419.2849145765649,0.0
49.0,137.0,27.0,male,Male,congruent,go,g,g,519.3589605405577,1.0
49.0,138.0,3.0,male,Female,incongruent,go,g,None,,0.0
49.0,139.0,33.0,male,Male,congruent,go,g,g,0.06037176353856921,1.0
49.0,140.0,7.0,male,Male,congruent,go,g,g,569.2121515021427,1.0
49.0,141.0,43.0,male,Female,incongruent,go,g,g,549.9393716600025,1.0
49.0,142.0,93.0,female,Female,congruent,nogo,None,None,,1.0
49.0,143.0,52.0,female,Female,congruent,nogo,None,None,,1.0
49.0,144.0,38.0,male,Female,incongruent,go,g,g,619.4408548399224,1.0
49.0,145.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
49.0,146.0,36.0,male,Male,congruent,go,g,g,552.6724013834611,1.0
49.0,147.0,67.0,female,Female,congruent,nogo,None,None,,1.0
49.0,148.0,80.0,female,Female,congruent,nogo,None,None,,1.0
49.0,149.0,11.0,male,Female,incongruent,go,g,g,485.8801010777825,1.0
49.0,150.0,6.0,male,Male,congruent,go,g,g,433.5477436470683,1.0
49.0,151.0,16.0,male,Female,incongruent,go,g,g,649.4426026038127,1.0
49.0,152.0,39.0,male,Male,congruent,go,g,g,480.8701502988697,1.0
49.0,153.0,74.0,female,Female,congruent,nogo,None,None,,1.0
49.0,154.0,4.0,male,Female,incongruent,go,g,g,668.7609631335363,1.0
49.0,155.0,45.0,male,Female,incongruent,go,g,g,500.9395355664311,1.0
49.0,156.0,29.0,male,Male,congruent,go,g,g,499.1920748798293,1.0
49.0,157.0,15.0,male,Male,congruent,go,g,g,567.1504557903972,1.0
49.0,158.0,51.0,female,Female,congruent,nogo,None,None,,1.0
49.0,159.0,40.0,male,Female,incongruent,go,g,g,451.2559892536956,1.0
50.0,0.0,54.0,female,Female,congruent,go,g,None,,0.0
50.0,1.0,26.0,male,Male,congruent,nogo,None,None,,1.0
50.0,2.0,4.0,male,Female,incongruent,nogo,None,g,883.1034523391281,0.0
50.0,3.0,62.0,female,Female,congruent,go,g,None,,0.0
50.0,4.0,98.0,female,Male,incongruent,go,g,g,499.9947174583213,1.0
50.0,5.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,6.0,97.0,female,Male,incongruent,go,g,g,416.3787682991824,1.0
50.0,7.0,76.0,female,Male,incongruent,go,g,g,535.7279232921428,1.0
50.0,8.0,91.0,female,Female,congruent,go,g,g,466.1737907008501,1.0
50.0,9.0,75.0,female,Male,incongruent,go,g,g,700.1434737539967,1.0
50.0,10.0,45.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,11.0,63.0,female,Male,incongruent,go,g,g,433.3254548037075,1.0
50.0,12.0,94.0,female,Male,incongruent,go,g,g,752.6682103780331,1.0
50.0,13.0,41.0,male,Male,congruent,nogo,None,None,,1.0
50.0,14.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,15.0,50.0,female,Male,incongruent,go,g,g,516.6694286745042,1.0
50.0,16.0,53.0,female,Male,incongruent,go,g,g,836.086441653606,1.0
50.0,17.0,23.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,18.0,38.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,19.0,9.0,male,Male,congruent,nogo,None,None,,1.0
50.0,20.0,30.0,male,Male,congruent,nogo,None,None,,1.0
50.0,21.0,19.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,22.0,17.0,male,Male,congruent,nogo,None,None,,1.0
50.0,23.0,36.0,male,Male,congruent,nogo,None,None,,1.0
50.0,24.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,25.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,26.0,79.0,female,Male,incongruent,go,g,g,450.15381243865687,1.0
50.0,27.0,0.0,male,Male,congruent,nogo,None,None,,1.0
50.0,28.0,96.0,female,Male,incongruent,go,g,g,585.9280409495113,1.0
50.0,29.0,87.0,female,Male,incongruent,go,g,None,,0.0
50.0,30.0,60.0,female,Female,congruent,go,g,g,621.9314109112021,1.0
50.0,31.0,29.0,male,Male,congruent,nogo,None,None,,1.0
50.0,32.0,72.0,female,Female,congruent,go,g,g,449.370185531734,1.0
50.0,33.0,44.0,male,Male,congruent,nogo,None,None,,1.0
50.0,34.0,88.0,female,Female,congruent,go,g,g,499.6400327072479,1.0
50.0,35.0,40.0,male,Male,congruent,nogo,None,None,,1.0
50.0,36.0,15.0,male,Male,congruent,nogo,None,None,,1.0
50.0,37.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,38.0,13.0,male,Male,congruent,nogo,None,None,,1.0
