pid,tid,picid,picgender,correctAns,memCond,congruency,response,sbjResp,sbjRT,sbjACC
76.0,14.0,79.0,female,y,old,congruent,go,n,1769.340808619745,1.0
76.0,15.0,76.0,female,y,old,congruent,go,b,2369.7593063116074,0.0
76.0,16.0,35.0,male,y,old,congruent,nogo,m,1469.21230701264,1.0
76.0,17.0,37.0,male,y,old,incongruent,nogo,m,1353.0498812906444,1.0
76.0,18.0,56.0,female,n,new,,,v,1686.536257271655,1.0
76.0,19.0,65.0,female,n,new,,,n,2220.389634137973,0.0
76.0,20.0,46.0,male,y,old,incongruent,nogo,n,1669.9146734317765,1.0
76.0,21.0,93.0,female,y,old,congruent,go,b,2186.9104120414704,0.0
76.0,22.0,80.0,female,y,old,congruent,go,m,1820.049861096777,1.0
76.0,23.0,33.0,male,y,old,incongruent,nogo,n,2253.730302560143,1.0
76.0,24.0,44.0,male,n,new,,,n,2236.7848234716803,0.0
76.0,25.0,20.0,male,y,old,congruent,nogo,n,2170.0041746953502,1.0
76.0,26.0,1.0,male,y,old,incongruent,nogo,m,1336.257444927469,1.0
76.0,27.0,48.0,male,y,old,incongruent,nogo,b,2320.216034655459,0.0
76.0,28.0,53.0,female,y,old,congruent,go,n,1703.3205435145646,1.0
76.0,29.0,69.0,female,y,old,congruent,go,n,2036.9786776136607,1.0
76.0,30.0,23.0,male,n,new,,,b,1753.2698161667213,1.0
76.0,31.0,96.0,female,y,old,congruent,go,b,2437.2571730054915,0.0
76.0,32.0,15.0,male,n,new,,,v,1786.6415762109682,1.0
76.0,33.0,3.0,male,y,old,congruent,nogo,b,1903.4065131563693,0.0
76.0,34.0,24.0,male,y,old,incongruent,nogo,n,2003.27698525507,1.0
76.0,35.0,41.0,male,y,old,congruent,nogo,v,1669.9007878778502,0.0
76.0,36.0,62.0,female,y,old,congruent,go,n,2119.8354504304007,1.0
76.0,37.0,92.0,female,n,new,,,b,1769.9149451218545,1.0
76.0,38.0,61.0,female,y,old,congruent,go,n,1352.954191970639,1.0
76.0,39.0,51.0,female,n,new,,,b,1820.1026865281165,1.0
76.0,40.0,14.0,male,y,old,congruent,nogo,m,1686.5371629828587,1.0
76.0,41.0,71.0,female,y,old,incongruent,go,n,2036.7574146948755,1.0
76.0,42.0,11.0,male,n,new,,,v,1719.7845568880439,1.0
76.0,43.0,5.0,male,n,new,,,,,0.0
76.0,44.0,89.0,female,y,old,incongruent,go,n,2370.186739251949,1.0
76.0,45.0,31.0,male,n,new,,,v,1686.6929224925116,1.0
76.0,46.0,67.0,female,y,old,congruent,go,b,1486.4351948490366,0.0
76.0,47.0,10.0,male,y,old,congruent,nogo,v,1803.1665651360527,0.0
76.0,48.0,77.0,female,y,old,incongruent,go,n,1903.457829146646,1.0
76.0,49.0,32.0,male,y,old,incongruent,nogo,b,1286.2182183889672,0.0
76.0,50.0,39.0,male,y,old,congruent,nogo,b,2036.8666877038777,0.0
76.0,51.0,27.0,male,y,old,incongruent,nogo,n,2003.6983808968216,1.0
76.0,52.0,66.0,female,y,old,incongruent,go,m,1052.9425099957734,1.0
76.0,53.0,21.0,male,y,old,incongruent,nogo,m,1503.2979645766318,1.0
76.0,54.0,26.0,male,y,old,congruent,nogo,v,1052.762903738767,0.0
76.0,55.0,58.0,female,y,old,congruent,go,b,2187.2243457473814,0.0
76.0,56.0,75.0,female,y,old,incongruent,go,b,1869.9088776484132,0.0
76.0,57.0,19.0,male,y,old,congruent,nogo,n,1619.9454781599343,1.0
76.0,58.0,73.0,female,y,old,incongruent,go,n,1052.9515657108277,1.0
76.0,59.0,84.0,female,y,old,incongruent,go,m,1720.0124607188627,1.0
76.0,60.0,54.0,female,y,old,incongruent,go,v,2203.8097066106275,0.0
76.0,61.0,98.0,female,y,old,incongruent,go,m,1453.1256179325283,1.0
76.0,62.0,68.0,female,y,old,congruent,go,b,2170.5103928688914,0.0
76.0,63.0,2.0,male,y,old,congruent,nogo,v,1836.6234494606033,0.0
76.0,64.0,8.0,male,n,new,,,b,2003.5996729275212,1.0
76.0,65.0,70.0,female,y,old,congruent,go,n,1636.4282068097964,1.0
76.0,66.0,78.0,female,y,old,incongruent,go,n,1086.506554391235,1.0
76.0,67.0,97.0,female,y,old,incongruent,go,b,1552.9888453893363,0.0
76.0,68.0,29.0,male,y,old,incongruent,nogo,v,1253.170655341819,0.0
76.0,69.0,63.0,female,n,new,,,b,1753.5345468204468,1.0
76.0,70.0,12.0,male,y,old,congruent,nogo,b,1986.860665725544,0.0
76.0,71.0,40.0,male,y,old,incongruent,nogo,b,2053.2977984985337,0.0
76.0,72.0,16.0,male,y,old,congruent,nogo,n,2103.681144770235,1.0
76.0,73.0,82.0,female,y,old,incongruent,go,b,1703.2622846309096,0.0
76.0,74.0,90.0,female,y,old,congruent,go,b,1670.106052304618,0.0
76.0,75.0,28.0,male,n,new,,,v,1436.5988177014515,1.0
76.0,76.0,72.0,female,y,old,congruent,go,m,1469.8419857304543,1.0
76.0,77.0,83.0,female,n,new,,,n,1953.4252133453265,0.0
76.0,78.0,25.0,male,y,old,incongruent,nogo,n,1886.6825987352058,1.0
76.0,79.0,99.0,female,y,old,incongruent,go,m,1085.9312104294077,1.0
76.0,80.0,38.0,male,y,old,congruent,nogo,v,1136.325121857226,0.0
76.0,81.0,59.0,female,n,new,,,b,2220.3887284267694,1.0
76.0,82.0,94.0,female,y,old,incongruent,go,m,1269.8411404853687,1.0
76.0,83.0,4.0,male,y,old,incongruent,nogo,n,2120.322953327559,1.0
76.0,84.0,42.0,male,n,new,,,,,0.0
76.0,85.0,64.0,female,n,new,,,b,1986.8446671171114,1.0
76.0,86.0,87.0,female,y,old,incongruent,go,m,1920.0027409242466,1.0
76.0,87.0,36.0,male,y,old,congruent,nogo,n,2020.1883541885763,1.0
76.0,88.0,74.0,female,y,old,incongruent,go,n,2103.652468067594,1.0
76.0,89.0,18.0,male,y,old,incongruent,nogo,v,1002.7915954124182,0.0
76.0,90.0,9.0,male,y,old,incongruent,nogo,b,1953.3434093464166,0.0
76.0,91.0,50.0,female,y,old,congruent,go,n,2153.719767695293,1.0
76.0,92.0,52.0,female,y,old,congruent,go,b,2036.8189939763397,0.0
76.0,93.0,95.0,female,y,old,congruent,go,n,1336.4168268162757,1.0
76.0,94.0,47.0,male,y,old,incongruent,nogo,n,1586.4716896321625,1.0
76.0,95.0,34.0,male,y,old,congruent,nogo,b,2086.788490996696,0.0
76.0,96.0,60.0,female,y,old,congruent,go,b,2437.041947268881,0.0
76.0,97.0,88.0,female,y,old,incongruent,go,m,2003.5948432050645,1.0
76.0,98.0,0.0,male,y,old,congruent,nogo,b,2053.3264750847593,0.0
76.0,99.0,30.0,male,y,old,congruent,nogo,n,1619.8926528450102,1.0
77.0,0.0,85.0,female,y,old,incongruent,nogo,m,1342.874598922208,1.0
77.0,1.0,36.0,male,y,old,congruent,go,m,1236.2645771354437,1.0
77.0,2.0,45.0,male,y,old,congruent,go,b,1953.344946843572,0.0
77.0,3.0,69.0,female,n,new,,,b,2153.9016959723085,1.0
77.0,4.0,35.0,male,y,old,incongruent,go,v,952.818202553317,0.0
77.0,5.0,97.0,female,y,old,incongruent,nogo,n,1336.6209822706878,1.0
77.0,6.0,70.0,female,y,old,incongruent,nogo,m,769.2259395262226,1.0
77.0,7.0,6.0,male,n,new,,,m,986.1537193646654,0.0
77.0,8.0,4.0,male,n,new,,,n,1219.6312306914479,0.0
77.0,9.0,74.0,female,y,old,congruent,nogo,n,1970.436213654466,1.0
77.0,10.0,60.0,female,y,old,congruent,nogo,m,1253.0068948399276,1.0
77.0,11.0,62.0,female,n,new,,,m,819.2823418648914,0.0
77.0,12.0,64.0,female,y,old,incongruent,nogo,m,836.2320367014036,1.0
77.0,13.0,82.0,female,y,old,incongruent,nogo,m,769.5594938704744,1.0
77.0,14.0,38.0,male,y,old,congruent,go,v,853.0027291271836,0.0
77.0,15.0,78.0,female,y,old,incongruent,nogo,b,1119.9476696783677,0.0
77.0,16.0,20.0,male,y,old,congruent,go,n,1319.8762497631833,1.0
77.0,17.0,81.0,female,n,new,,,n,1419.8148818686604,0.0
77.0,18.0,49.0,male,n,new,,,v,1184.6418274799362,1.0
77.0,19.0,80.0,female,y,old,congruent,nogo,m,1186.0880348831415,1.0
77.0,20.0,41.0,male,y,old,congruent,go,n,1202.7434170013294,1.0
77.0,21.0,56.0,female,y,old,congruent,nogo,m,1019.2755198804662,1.0
77.0,22.0,14.0,male,y,old,incongruent,go,v,1736.434674821794,0.0
77.0,23.0,0.0,male,y,old,incongruent,go,n,1402.7622529538348,1.0
77.0,24.0,32.0,male,y,old,congruent,go,b,1686.2889220938087,0.0
77.0,25.0,59.0,female,y,old,congruent,nogo,m,1102.7121141087264,1.0
77.0,26.0,12.0,male,y,old,congruent,go,b,1736.3890940323472,0.0
77.0,27.0,46.0,male,y,old,incongruent,go,m,1252.891282667406,1.0
77.0,28.0,72.0,female,y,old,incongruent,nogo,m,1336.2225282471627,1.0
77.0,29.0,47.0,male,n,new,,,v,936.1501423409209,1.0
77.0,30.0,26.0,male,n,new,,,b,1686.4099676022306,1.0
77.0,31.0,33.0,male,y,old,congruent,go,b,1152.7648941846564,0.0
77.0,32.0,94.0,female,y,old,congruent,nogo,m,819.3246021401137,1.0
77.0,33.0,10.0,male,y,old,congruent,go,b,1519.6065084310248,0.0
77.0,34.0,7.0,male,y,old,congruent,go,m,1686.4211364882067,1.0
77.0,35.0,44.0,male,y,old,incongruent,go,m,1152.71629486233,1.0
77.0,36.0,2.0,male,y,old,incongruent,go,v,1519.3257794016972,0.0
77.0,37.0,54.0,female,y,old,incongruent,nogo,n,1869.9961935635656,1.0
77.0,38.0,91.0,female,y,old,incongruent,nogo,m,2453.700084122829,1.0
77.0,39.0,8.0,male,y,old,congruent,go,m,1503.4114614827558,1.0
77.0,40.0,71.0,female,y,old,incongruent,nogo,m,952.9842251213267,1.0
77.0,41.0,40.0,male,n,new,,,v,986.3450980046764,1.0
77.0,42.0,13.0,male,n,new,,,m,1803.6529790842906,0.0
77.0,43.0,90.0,female,y,old,incongruent,nogo,m,1053.0457139248028,1.0
77.0,44.0,1.0,male,y,old,incongruent,go,m,1320.0896641938016,1.0
77.0,45.0,37.0,male,y,old,congruent,go,n,1503.5539390519261,1.0
77.0,46.0,87.0,female,y,old,congruent,nogo,,,0.0
77.0,47.0,63.0,female,y,old,incongruent,nogo,n,1770.1565712923184,1.0
77.0,48.0,18.0,male,n,new,,,m,1019.8490523034707,0.0
77.0,49.0,83.0,female,n,new,,,b,1420.2728022355586,1.0
77.0,50.0,21.0,male,y,old,incongruent,go,v,1953.8852748228237,0.0
77.0,51.0,3.0,male,y,old,incongruent,go,b,1553.6293585319072,0.0
77.0,52.0,73.0,female,y,old,congruent,nogo,,,0.0
77.0,53.0,29.0,male,n,new,,,v,1603.639878332615,1.0
77.0,54.0,57.0,female,y,old,congruent,nogo,v,1937.380520394072,0.0
77.0,55.0,31.0,male,n,new,,,v,1170.1628499431536,1.0
77.0,56.0,17.0,male,y,old,congruent,go,n,1686.623382032849,1.0
77.0,57.0,5.0,male,y,old,incongruent,go,m,1119.9241246795282,1.0
77.0,58.0,79.0,female,n,new,,,m,1253.445797949098,0.0
77.0,59.0,11.0,male,y,old,incongruent,go,m,886.158941546455,1.0
77.0,60.0,30.0,male,y,old,incongruent,go,m,786.3166026072577,1.0
77.0,61.0,95.0,female,y,old,incongruent,nogo,b,2170.7333639496937,0.0
77.0,62.0,65.0,female,y,old,congruent,nogo,m,1186.8520403513685,1.0
77.0,63.0,39.0,male,y,old,congruent,go,n,1536.7590526584536,1.0
77.0,64.0,51.0,female,y,old,congruent,nogo,n,2087.453434476629,1.0
77.0,65.0,28.0,male,y,old,congruent,go,m,1670.4385982593521,1.0
77.0,66.0,67.0,female,y,old,congruent,nogo,n,1136.6438028635457,1.0
77.0,67.0,24.0,male,y,old,incongruent,go,n,1737.0154517702758,1.0
77.0,68.0,15.0,male,y,old,incongruent,go,m,1753.6907567409799,1.0
77.0,69.0,86.0,female,y,old,incongruent,nogo,b,1753.8368565728888,0.0
77.0,70.0,52.0,female,y,old,congruent,nogo,n,1636.9409832404926,1.0
77.0,71.0,76.0,female,y,old,incongruent,nogo,v,1970.5696353921667,0.0
77.0,72.0,84.0,female,n,new,,,b,1486.9613436749205,1.0
77.0,73.0,98.0,female,n,new,,,v,1703.795547131449,1.0
77.0,74.0,55.0,female,y,old,incongruent,nogo,n,1603.550226194784,1.0
77.0,75.0,66.0,female,y,old,congruent,nogo,n,1203.2677463721484,1.0
77.0,76.0,48.0,male,y,old,incongruent,go,m,1336.5572900511324,1.0
77.0,77.0,89.0,female,y,old,congruent,nogo,b,1353.401334141381,0.0
77.0,78.0,77.0,female,y,old,congruent,nogo,n,2420.49044277519,1.0
77.0,79.0,68.0,female,y,old,congruent,nogo,v,1637.061726883985,0.0
77.0,80.0,92.0,female,n,new,,,n,1253.4059525933117,0.0
77.0,81.0,43.0,male,y,old,congruent,go,n,1903.7129584467039,1.0
77.0,82.0,27.0,male,y,old,congruent,go,n,1887.0904789073393,1.0
77.0,83.0,23.0,male,y,old,incongruent,go,n,1286.6949831368402,1.0
77.0,84.0,99.0,female,y,old,congruent,nogo,b,1170.0146370567381,0.0
77.0,85.0,22.0,male,y,old,incongruent,go,b,1670.3869805205613,0.0
77.0,86.0,9.0,male,y,old,congruent,go,b,1620.221908786334,0.0
77.0,87.0,96.0,female,y,old,congruent,nogo,v,2070.633237133734,0.0
77.0,88.0,75.0,female,n,new,,,n,1369.995740824379,0.0
77.0,89.0,61.0,female,y,old,incongruent,nogo,n,1136.3603570498526,1.0
77.0,90.0,93.0,female,y,old,incongruent,nogo,b,1570.282627712004,0.0
77.0,91.0,25.0,male,y,old,congruent,go,n,1320.064006256871,1.0
77.0,92.0,88.0,female,y,old,incongruent,nogo,m,1570.230707875453,1.0
77.0,93.0,16.0,male,y,old,incongruent,go,m,1036.5433742990717,1.0
77.0,94.0,58.0,female,n,new,,,n,2321.0100329015404,0.0
77.0,95.0,53.0,female,y,old,incongruent,nogo,n,1203.4099220763892,1.0
77.0,96.0,50.0,female,y,old,congruent,nogo,m,953.2193733612075,1.0
77.0,97.0,19.0,male,y,old,incongruent,go,n,969.8330990504473,1.0
77.0,98.0,34.0,male,y,old,congruent,go,n,902.7560648974031,1.0
77.0,99.0,42.0,male,y,old,incongruent,go,m,1136.4569519646466,1.0
78.0,0.0,27.0,male,y,old,incongruent,nogo,b,2426.4116280828603,0.0
78.0,1.0,63.0,female,y,old,incongruent,go,v,1019.4376006402308,0.0
78.0,2.0,2.0,male,y,old,incongruent,nogo,n,1803.2073112699436,1.0
78.0,3.0,90.0,female,y,old,incongruent,go,m,1219.64159689378,1.0
78.0,4.0,86.0,female,y,old,incongruent,go,n,2353.4997219830984,1.0
78.0,5.0,80.0,female,y,old,incongruent,go,m,835.7105728500756,1.0
78.0,6.0,62.0,female,y,old,incongruent,go,m,1269.5098958356539,1.0
78.0,7.0,9.0,male,y,old,incongruent,nogo,m,857.9998345812783,1.0
78.0,8.0,13.0,male,y,old,congruent,nogo,m,868.9968564431183,1.0
78.0,9.0,88.0,female,y,old,incongruent,go,n,1619.828326802235,1.0
78.0,10.0,20.0,male,n,new,,,b,1653.2157331384951,1.0
78.0,11.0,11.0,male,n,new,,,v,1269.272936595371,1.0
78.0,12.0,55.0,female,y,old,congruent,go,n,1403.2985934027238,1.0
78.0,13.0,36.0,male,y,old,incongruent,nogo,n,1770.0149057927774,1.0
78.0,14.0,65.0,female,y,old,incongruent,go,m,1369.9217521352693,1.0
78.0,15.0,34.0,male,y,old,incongruent,nogo,b,1669.97222295322,0.0
78.0,16.0,95.0,female,y,old,incongruent,go,m,1253.1120143976295,1.0
78.0,17.0,57.0,female,y,old,incongruent,go,v,1919.2663258872926,0.0
78.0,18.0,8.0,male,y,old,congruent,nogo,b,1635.8177931251703,0.0
78.0,19.0,60.0,female,n,new,,,n,2269.633657982922,0.0
78.0,20.0,89.0,female,y,old,congruent,go,n,1502.4112489481922,1.0
78.0,21.0,97.0,female,y,old,congruent,go,b,2019.4351857644506,0.0
78.0,22.0,69.0,female,y,old,incongruent,go,m,1886.2305851944257,1.0
78.0,23.0,50.0,female,n,new,,,v,1152.06504696107,1.0
78.0,24.0,74.0,female,y,old,congruent,go,b,2052.782444850891,0.0
78.0,25.0,37.0,male,y,old,congruent,nogo,n,1452.4354882159969,1.0
78.0,26.0,16.0,male,y,old,congruent,nogo,m,1318.97521315841,1.0
78.0,27.0,38.0,male,y,old,incongruent,nogo,m,868.797629562323,1.0
78.0,28.0,30.0,male,n,new,,,b,1919.3605058680987,1.0
78.0,29.0,14.0,male,n,new,,,b,1902.5702078652103,1.0
78.0,30.0,32.0,male,y,old,congruent,nogo,n,2202.94668628776,1.0
78.0,31.0,21.0,male,y,old,incongruent,nogo,v,1168.1194129632786,0.0
78.0,32.0,70.0,female,y,old,incongruent,go,m,1068.873335767421,1.0
78.0,33.0,44.0,male,y,old,congruent,nogo,,,0.0
78.0,34.0,45.0,male,n,new,,,v,1585.7170628150925,1.0
78.0,35.0,19.0,male,y,old,congruent,nogo,m,1502.445660866215,1.0
78.0,36.0,82.0,female,y,old,incongruent,go,m,852.137432739255,1.0
78.0,37.0,28.0,male,y,old,congruent,nogo,b,1952.834243842517,0.0
78.0,38.0,24.0,male,n,new,,,n,1785.972375088022,0.0
78.0,39.0,31.0,male,n,new,,,n,2019.2616168787936,0.0
78.0,40.0,98.0,female,y,old,congruent,go,v,1285.8235586463707,0.0
78.0,41.0,39.0,male,y,old,incongruent,nogo,n,1702.8512988763396,1.0
78.0,42.0,99.0,female,y,old,congruent,go,n,1602.6700627844548,1.0
78.0,43.0,18.0,male,n,new,,,v,1368.760199053213,1.0
78.0,44.0,26.0,male,y,old,congruent,nogo,m,1218.927700567292,1.0
78.0,45.0,76.0,female,n,new,,,b,1452.4442421243293,1.0
78.0,46.0,92.0,female,n,new,,,b,1469.116211446817,1.0
78.0,47.0,5.0,male,y,old,incongruent,nogo,n,1936.205138481455,1.0
78.0,48.0,68.0,female,y,old,incongruent,go,n,1969.639634800842,1.0
78.0,49.0,79.0,female,y,old,congruent,go,m,1152.4982145056129,1.0
78.0,50.0,1.0,male,y,old,incongruent,nogo,m,1018.8646724272985,1.0
78.0,51.0,29.0,male,y,old,incongruent,nogo,m,1135.6801454676315,1.0
78.0,52.0,49.0,male,y,old,congruent,nogo,m,1235.7777666475158,1.0
78.0,53.0,96.0,female,y,old,congruent,go,n,1419.310699144262,1.0
78.0,54.0,73.0,female,n,new,,,b,1969.4307484314777,1.0
78.0,55.0,51.0,female,y,old,incongruent,go,b,1269.2056220548693,0.0
78.0,56.0,93.0,female,y,old,congruent,go,n,1302.5589183234842,1.0
78.0,57.0,58.0,female,n,new,,,v,1619.4428529706784,1.0
78.0,58.0,3.0,male,y,old,congruent,nogo,b,1869.6452493750257,0.0
78.0,59.0,52.0,female,y,old,incongruent,go,m,1752.3413686139975,1.0
78.0,60.0,25.0,male,y,old,congruent,nogo,n,1869.5670679153409,1.0
78.0,61.0,91.0,female,y,old,congruent,go,b,1769.5802289672429,0.0
78.0,62.0,7.0,male,y,old,incongruent,nogo,n,2069.768347442732,1.0
78.0,63.0,54.0,female,n,new,,,n,1886.2357167963637,0.0
78.0,64.0,10.0,male,y,old,incongruent,nogo,b,1886.2550357589498,0.0
78.0,65.0,78.0,female,y,old,congruent,go,b,1452.5809842161834,0.0
78.0,66.0,81.0,female,y,old,congruent,go,n,2053.2965105812764,1.0
78.0,67.0,47.0,male,y,old,incongruent,nogo,b,1568.901106787962,0.0
78.0,68.0,0.0,male,n,new,,,b,2036.2716681847814,1.0
78.0,69.0,85.0,female,y,old,congruent,go,n,1853.0783269525273,1.0
78.0,70.0,12.0,male,y,old,congruent,nogo,b,2369.6434382291045,0.0
78.0,71.0,42.0,male,y,old,incongruent,nogo,n,2219.679027388338,1.0
78.0,72.0,77.0,female,y,old,congruent,go,m,1135.7175759767415,1.0
78.0,73.0,4.0,male,y,old,incongruent,nogo,,,0.0
78.0,74.0,83.0,female,y,old,congruent,go,b,1152.4254665127955,0.0
78.0,75.0,94.0,female,n,new,,,m,1435.985687057837,0.0
78.0,76.0,56.0,female,y,old,incongruent,go,m,852.3864663438872,1.0
78.0,77.0,6.0,male,y,old,congruent,nogo,b,1502.4477738916175,0.0
78.0,78.0,48.0,male,y,old,incongruent,nogo,n,1602.8789491392672,1.0
78.0,79.0,41.0,male,y,old,incongruent,nogo,n,1502.5156921328744,1.0
78.0,80.0,43.0,male,y,old,incongruent,nogo,n,1619.5234493061434,1.0
78.0,81.0,35.0,male,y,old,incongruent,nogo,b,2220.136041767546,0.0
78.0,82.0,17.0,male,y,old,congruent,nogo,m,985.6927933578845,1.0
78.0,83.0,33.0,male,n,new,,,n,1219.1824694746174,0.0
78.0,84.0,53.0,female,y,old,incongruent,go,m,1002.310729934834,1.0
78.0,85.0,71.0,female,y,old,congruent,go,b,1986.5343759884126,0.0
78.0,86.0,59.0,female,y,old,congruent,go,b,1919.9409805441974,0.0
78.0,87.0,40.0,male,y,old,congruent,nogo,n,2303.2740220805863,1.0
78.0,88.0,87.0,female,n,new,,,n,2086.5052164153894,0.0
78.0,89.0,67.0,female,y,old,incongruent,go,v,1536.2737811956322,0.0
78.0,90.0,22.0,male,y,old,congruent,nogo,b,2270.1202545431443,0.0
78.0,91.0,23.0,male,y,old,congruent,nogo,n,2036.9200611312408,1.0
78.0,92.0,84.0,female,y,old,congruent,go,b,1836.5953213069588,0.0
78.0,93.0,72.0,female,y,old,congruent,go,n,1836.5720781730488,1.0
78.0,94.0,66.0,female,y,old,congruent,go,m,1002.6500193489483,1.0
78.0,95.0,64.0,female,y,old,incongruent,go,b,1970.0673688639654,0.0
78.0,96.0,61.0,female,n,new,,,v,1136.0227553377626,1.0
78.0,97.0,15.0,male,y,old,congruent,nogo,n,1269.4815211143577,1.0
78.0,98.0,75.0,female,y,old,incongruent,go,n,1869.9299023282947,1.0
78.0,99.0,46.0,male,y,old,congruent,nogo,n,1970.1259294961346,1.0
79.0,0.0,27.0,male,y,old,incongruent,go,n,2308.8907818309963,1.0
79.0,1.0,30.0,male,y,old,congruent,go,m,1317.5399556057528,1.0
79.0,2.0,49.0,male,y,old,incongruent,go,n,1850.982038769871,1.0
79.0,3.0,84.0,female,y,old,congruent,nogo,n,2318.983446690254,1.0
79.0,4.0,48.0,male,y,old,incongruent,go,n,2085.092317662202,1.0
79.0,5.0,26.0,male,y,old,congruent,go,b,2318.6055187834427,0.0
79.0,6.0,0.0,male,y,old,incongruent,go,v,2085.7684824150056,0.0
79.0,7.0,20.0,male,n,new,,,b,1468.690552515909,1.0
79.0,8.0,91.0,female,y,old,incongruent,nogo,v,1184.3185919569805,0.0
79.0,9.0,34.0,male,y,old,congruent,go,m,1201.4986105496064,1.0
79.0,10.0,94.0,female,y,old,congruent,nogo,b,1635.5649990728125,0.0
79.0,11.0,88.0,female,y,old,incongruent,nogo,v,1234.807573724538,0.0
79.0,12.0,18.0,male,y,old,congruent,go,v,1751.9245038274676,0.0
79.0,13.0,93.0,female,y,old,incongruent,nogo,m,1985.693077906035,1.0
79.0,14.0,38.0,male,y,old,congruent,go,m,951.656935736537,1.0
79.0,15.0,29.0,male,n,new,,,v,1202.2315248614177,1.0
79.0,16.0,28.0,male,n,new,,,n,1552.51113709528,0.0
79.0,17.0,57.0,female,y,old,incongruent,nogo,,,0.0
79.0,18.0,98.0,female,y,old,incongruent,nogo,b,1702.5542124174535,0.0
79.0,19.0,52.0,female,y,old,congruent,nogo,b,1335.6448709964752,0.0
79.0,20.0,62.0,female,y,old,congruent,nogo,b,1335.2192494785413,0.0
79.0,21.0,79.0,female,y,old,incongruent,nogo,b,1668.1893455097452,0.0
79.0,22.0,42.0,male,y,old,congruent,go,n,1285.3726241737604,1.0
79.0,23.0,68.0,female,y,old,congruent,nogo,m,1286.0352052375674,1.0
79.0,24.0,35.0,male,n,new,,,v,1419.128882465884,1.0
79.0,25.0,97.0,female,y,old,congruent,nogo,b,1652.876326465048,0.0
79.0,26.0,22.0,male,y,old,incongruent,go,b,1419.224571902305,0.0
79.0,27.0,11.0,male,y,old,congruent,go,v,1219.005542807281,0.0
79.0,28.0,21.0,male,y,old,congruent,go,m,1069.18493763078,1.0
79.0,29.0,64.0,female,n,new,,,b,1319.094530888833,1.0
79.0,30.0,40.0,male,y,old,congruent,go,,,0.0
79.0,31.0,89.0,female,y,old,congruent,nogo,n,1252.2969980491325,1.0
79.0,32.0,50.0,female,n,new,,,b,1452.5178384501487,1.0
79.0,33.0,90.0,female,y,old,incongruent,nogo,b,1569.5009842747822,0.0
79.0,34.0,96.0,female,n,new,,,b,1986.2463859608397,1.0
79.0,35.0,63.0,female,n,new,,,n,1426.2023507617414,0.0
79.0,36.0,55.0,female,n,new,,,n,902.1818992914632,0.0
79.0,37.0,12.0,male,y,old,incongruent,go,m,1385.995299438946,1.0
79.0,38.0,58.0,female,y,old,incongruent,nogo,n,1319.3803916219622,1.0
79.0,39.0,44.0,male,n,new,,,n,868.7721149763092,0.0
79.0,40.0,1.0,male,y,old,incongruent,go,m,1035.7667014468461,1.0
79.0,41.0,13.0,male,y,old,congruent,go,n,1485.9777312958613,1.0
79.0,42.0,87.0,female,y,old,congruent,nogo,,,0.0
79.0,43.0,74.0,female,y,old,congruent,nogo,n,1018.9836276695132,1.0
79.0,44.0,59.0,female,y,old,incongruent,nogo,n,2186.7404088843614,1.0
79.0,45.0,77.0,female,y,old,congruent,nogo,n,1319.3677134113386,1.0
79.0,46.0,81.0,female,y,old,congruent,nogo,b,1469.2372196586803,0.0
79.0,47.0,45.0,male,y,old,incongruent,go,b,1586.1267893342301,0.0
79.0,48.0,37.0,male,y,old,incongruent,go,n,1268.1814366951585,1.0
79.0,49.0,43.0,male,y,old,incongruent,go,n,1068.9769566524774,1.0
79.0,50.0,2.0,male,y,old,incongruent,go,m,1269.0746382577345,1.0
79.0,51.0,65.0,female,y,old,congruent,nogo,n,1569.4487626897171,1.0
79.0,52.0,70.0,female,n,new,,,n,1602.0709960721433,0.0
79.0,53.0,83.0,female,y,old,incongruent,nogo,b,1669.7242999216542,0.0
79.0,54.0,67.0,female,y,old,congruent,nogo,n,1452.8091326355934,1.0
79.0,55.0,78.0,female,n,new,,,b,1302.668556687422,1.0
79.0,56.0,71.0,female,y,old,incongruent,nogo,n,1286.1079532885924,1.0
79.0,57.0,72.0,female,y,old,incongruent,nogo,b,1419.4687759736553,0.0
79.0,58.0,32.0,male,y,old,incongruent,go,b,1669.6657391730696,0.0
79.0,59.0,66.0,female,y,old,incongruent,nogo,b,1469.511609757319,0.0
79.0,60.0,46.0,male,n,new,,,v,2169.7149421088398,1.0
79.0,61.0,33.0,male,y,old,incongruent,go,n,1285.1797360926867,1.0
79.0,62.0,73.0,female,y,old,congruent,nogo,n,1586.2970378948376,1.0
79.0,63.0,85.0,female,n,new,,,b,1552.61890089605,1.0
79.0,64.0,10.0,male,y,old,congruent,go,b,1736.3105311524123,0.0
79.0,65.0,24.0,male,n,new,,,n,1102.5892884936184,0.0
79.0,66.0,51.0,female,y,old,congruent,nogo,,,0.0
79.0,67.0,31.0,male,y,old,congruent,go,b,1669.8202911065891,0.0
79.0,68.0,41.0,male,y,old,congruent,go,v,1569.286362384446,0.0
79.0,69.0,53.0,female,y,old,congruent,nogo,,,0.0
79.0,70.0,69.0,female,n,new,,,b,1435.595003888011,1.0
79.0,71.0,82.0,female,y,old,incongruent,nogo,n,1619.5752115454525,1.0
79.0,72.0,56.0,female,n,new,,,b,1802.2990809986368,1.0
79.0,73.0,15.0,male,y,old,incongruent,go,n,1068.8942472916096,1.0
